x,,,,,,,,,,,,,,
-0.250952423,-0.182557225,-0.091025963,-0.006595533,0.169358432,-0.105219744,0.024073873,0.171301603,0.093255766,-0.094648108,-0.024645137,-0.048921045,-0.067132786,0.082276188,0.263468295
-0.157734796,0.097411498,-0.161789268,0.195766985,0.08349508,0.05486371,-0.055643369,-0.068247713,0.144184738,-0.043684926,-0.187378958,-0.057500809,-0.258859128,0.081482098,0.347419292
0.052312385,0.139266729,0.078603625,0.006309319,-0.06731075,0.005851749,0.199289754,-0.087141886,0.426713407,-0.066559494,-0.139826298,-0.088295825,-0.01938572,0.076945096,-0.092504449
-0.05430628,-0.066235639,-0.013693377,-0.039571542,-0.086620666,-0.011244385,-0.062597372,0.18206951,-0.031701125,0.040935609,0.121803492,-0.164933622,0.114718996,-0.101910748,0.150522843
-0.105485737,-0.012090402,0.165421128,-0.075041108,0.169799596,-0.281378001,0.094176173,0.087883264,0.141645253,0.059244215,-0.11828243,-0.149991944,-0.083580025,0.040718511,-0.090159141
0.071422517,0.111704439,-0.120778345,0.097787224,-0.003079012,-0.032768797,0.067351498,0.046867043,-0.228081167,0.143281922,-0.31042701,0.037182368,-0.06458734,0.03849927,-0.204728007
0.154343739,0.146475136,-0.055772588,-0.221076116,0.169546068,0.057283934,-0.089859486,-0.067576371,0.057414338,0.044734098,-0.072829083,0.065508395,-0.039687604,0.007112176,0.077497914
0.039167717,0.14181143,0.156827867,-0.089101508,0.118486553,-0.028022232,-0.010354648,0.003179863,0.130816117,-0.093176723,-0.020573361,-0.052725844,0.091906808,0.123965561,-0.26328674
-0.14130798,0.072095752,0.059525907,0.145171404,0.034856394,0.099053718,-0.206900015,0.039530799,-0.247453809,-0.181920961,0.11514888,0.136692867,0.041386262,0.047583539,0.00156925
0.154670283,-0.03485994,-0.019025058,-0.165242031,-0.138270065,0.148195505,-0.15720275,-0.04935202,-0.082384467,0.06707567,0.149178073,-0.097694546,-0.011340336,-0.197304085,-0.391999781
-0.070944972,-0.112318575,0.028983429,0.033131845,0.031501561,0.047297973,-0.349753231,-0.102368005,0.141826838,-0.121888511,0.023240035,0.06348265,0.142823532,0.003731719,-0.258439004
-0.011170612,-0.072376497,0.055953711,0.043685228,-0.063315503,-0.096922457,0.019325919,-0.082899623,-0.179347098,0.08302667,0.144302249,0.026245525,0.049657792,0.006405437,0.179141596
0.291869044,-0.095421277,0.021531135,-0.129333377,-0.144582331,-0.137445599,0.034211732,0.078500539,-0.212783545,0.28080067,0.249618918,-0.174633354,0.148043692,0.202419311,-0.030666865
0.108832248,0.152504414,-0.089183092,-0.262298435,0.043358922,0.099361263,-0.095410198,0.062530458,0.18159318,-0.003066984,0.100166805,-0.070231907,0.071175724,-0.064965509,-0.527994275
-0.097956657,-0.087211363,0.056955606,-0.127644256,-0.148137093,-0.021229319,-0.314019978,-0.064539149,-0.189193994,0.126455471,0.097398654,0.010906645,0.140859544,-0.155443475,0.219911098
-0.008166899,-0.097584642,-0.091933154,0.613471329,-0.138085142,0.200562015,0.214619085,-0.173540026,-0.059686303,-0.118342526,0.050909113,0.158884466,0.218368053,-0.112875655,-0.244437292
0.037216637,0.056455415,0.110520095,-0.135518968,-0.130345777,-0.130185664,-0.301955819,0.059550524,-0.162665695,0.076173313,0.091622964,0.01508601,0.036571771,0.152060047,-0.190142483
-0.136216283,-0.169450536,-0.111016013,-0.215179265,-0.063378118,-0.053622838,-0.206388503,-0.016143456,0.192182511,-0.270991176,0.375896186,0.123677656,-0.16631867,-0.280646503,0.403300285
0.072611265,0.152352259,-0.054106578,0.259587407,-0.036241934,0.051483564,0.165956989,-0.056279421,-0.007905344,-0.295100331,-0.040642582,-0.015276668,0.016526533,-0.1999311,0.020460207
0.195574567,0.133831516,-0.007479817,-0.008705813,-0.056488961,0.108855151,-0.064160205,-0.076071702,-0.000775534,-0.099139526,0.034343187,-0.12643154,-0.038821515,-0.011684562,-0.056076374
-0.034140643,-0.145624682,0.080519289,-0.5910936,0.034507439,-0.153108165,-0.070196092,-0.153577045,0.350479901,-0.003880739,0.418323159,-0.144100547,0.033367041,-0.136086598,0.161173701
0.054005615,-0.048005249,0.060781047,0.456443429,-0.015376821,0.268967479,-0.043372512,-0.092179827,-0.322831333,0.097146459,-0.228438661,-0.174116746,0.225704506,-0.24598299,-0.140215456
0.041940406,-0.172324866,-0.074884944,0.274382651,0.071980357,0.282976627,-0.060488962,-0.090576783,-0.125728488,0.050884623,-0.032211211,-0.07309927,-0.199134693,0.120195076,0.311046273
-0.005746996,-0.038770132,-0.103507049,-0.434196681,-0.017559454,0.06250304,0.029331984,0.145555764,0.15679048,-0.023557521,0.342249513,-0.113031164,0.199283719,0.02886487,0.291757673
-0.190523222,0.166887581,0.16114071,0.089574449,0.035208106,0.022054991,0.065410711,-0.125971347,0.261383295,-0.55703038,-0.227884397,0.016749518,0.19709149,-0.420031548,0.326638818
0.067251876,0.011932821,-0.144303307,0.27584222,-0.099017553,0.383907795,0.360045195,-0.137754858,0.026804594,0.038317278,0.183153048,-0.002937226,-0.176978126,-0.00457454,0.380985886
0.144269645,-0.144584864,-0.176913142,-0.090476453,-0.159214243,0.239159226,0.174567103,-0.050588086,-0.274332404,0.279763699,-0.199674234,0.015693709,0.637616277,-0.034454942,-0.008268594
0.984286606,-0.10383638,0.018158332,-1.303649664,0.012529731,-1.23941493,-0.195415363,0.042588606,0.282338113,0.605691969,-0.340633631,-0.174870163,-0.15156579,0.764953077,0.951183081
-0.078554526,-0.170859113,0.031727359,0.836227298,-0.146761805,0.4983688,0.57299149,-0.069428854,-0.292727351,0.091493152,0.453690916,-0.145122737,-0.621714354,0.079283468,1.043968558
0.564118266,0.03168739,0.01035811,0.787043154,0.054134279,0.567609131,0.382736385,-0.044776469,-0.516933918,0.820919096,-0.70161593,-0.199143857,0.975622654,0.61332947,-0.103879139
